sale_row_id,invoice_id,transaction_date,transaction_time,branch,city,customer_type,gender,product_category,product_name,unit_price,quantity,discount_percent,tax_rate,cost_per_unit,payment_method,customer_rating
97460,INV-0089783,2026-01-18,15:59,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1504.12,3,5.00,14.00,1022.72,Cash,9.40
97461,INV-0089784,2026-01-19,16:01,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1541.13,4,0.00,14.00,1047.88,"Credit Card",5.60
97462,INV-0089785,2026-01-20,16:03,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1578.14,5,0.00,14.00,1073.04,"Debit Card",6.90
97463,INV-0089786,2026-01-21,16:05,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1615.15,6,15.00,14.00,1098.20,"Mobile Wallet",8.20
97464,INV-0089787,2026-01-22,16:08,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1652.16,7,10.00,14.00,1123.36,Cash,9.50
97465,INV-0089788,2026-01-23,16:10,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1689.17,8,5.00,14.00,1148.52,"Credit Card",5.70
97466,INV-0089789,2026-01-24,16:12,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1726.18,9,0.00,14.00,1173.68,"Debit Card",7.00
97467,INV-0089790,2026-01-25,16:15,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1763.19,10,0.00,14.00,1198.84,"Mobile Wallet",8.30
97468,INV-0089791,2026-01-26,16:17,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1800.20,1,15.00,14.00,1224.00,Cash,9.60
97469,INV-0089772,2026-01-07,15:33,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1097.01,2,10.00,14.00,745.96,"Credit Card",5.30
97470,INV-0089773,2026-01-08,15:36,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1134.02,3,5.00,14.00,771.12,"Debit Card",6.60
97471,INV-0089774,2026-01-09,15:38,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1171.03,4,0.00,14.00,796.28,"Mobile Wallet",7.90
97472,INV-0089775,2026-01-10,15:40,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1208.04,5,0.00,14.00,821.44,Cash,9.20
97473,INV-0089776,2026-01-11,15:43,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1245.05,6,15.00,14.00,846.60,"Credit Card",5.40
97474,INV-0089777,2026-01-12,15:45,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1282.06,7,10.00,14.00,871.76,"Debit Card",6.70
97475,INV-0089778,2026-01-13,15:47,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1319.07,8,5.00,14.00,896.92,"Mobile Wallet",8.00
97476,INV-0089779,2026-01-14,15:49,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1356.08,9,0.00,14.00,922.08,Cash,9.30
97477,INV-0089780,2026-01-15,15:52,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1393.09,10,0.00,14.00,947.24,"Credit Card",5.50
97478,INV-0089781,2026-01-16,15:54,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1430.10,1,15.00,14.00,972.40,"Debit Card",6.80
97479,INV-0089962,2026-07-16,22:47,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,207.91,2,10.00,14.00,140.76,"Mobile Wallet",7.50
97480,INV-0089963,2026-07-17,22:50,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",244.92,3,5.00,14.00,165.92,Cash,8.80
97481,INV-0089964,2026-07-18,22:52,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",281.93,4,0.00,14.00,191.08,"Credit Card",5.00
97482,INV-0089965,2026-07-19,22:54,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",318.94,5,0.00,14.00,216.24,"Debit Card",6.30
97483,INV-0089966,2026-07-20,22:56,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,355.95,6,15.00,14.00,241.40,"Mobile Wallet",7.60
97484,INV-0089967,2026-07-21,22:59,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",392.96,7,10.00,14.00,266.56,Cash,8.90
97485,INV-0089968,2026-07-22,23:01,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,429.97,8,5.00,14.00,291.72,"Credit Card",5.10
97486,INV-0089969,2026-07-23,23:03,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",466.98,9,0.00,14.00,316.88,"Debit Card",6.40
97487,INV-0089970,2026-07-24,23:06,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,503.99,10,0.00,14.00,342.04,"Mobile Wallet",7.70
97488,INV-0089971,2026-07-25,23:08,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,540.00,1,15.00,14.00,367.20,Cash,9.00
97489,INV-0089952,2026-07-06,22:24,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1817.81,2,10.00,14.00,1235.56,"Credit Card",9.80
97490,INV-0089953,2026-07-07,22:27,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1854.82,3,5.00,14.00,1260.72,"Debit Card",6.00
97491,INV-0089954,2026-07-08,22:29,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1891.83,4,0.00,14.00,1285.88,"Mobile Wallet",7.30
97492,INV-0089955,2026-07-09,22:31,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1928.84,5,0.00,14.00,1311.04,Cash,8.60
97493,INV-0089956,2026-07-10,22:34,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1965.85,6,15.00,14.00,1336.20,"Credit Card",9.90
97494,INV-0089957,2026-07-11,22:36,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,22.86,7,10.00,14.00,14.96,"Debit Card",6.10
97495,INV-0089958,2026-07-12,22:38,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,59.87,8,5.00,14.00,40.12,"Mobile Wallet",7.40
97496,INV-0089959,2026-07-13,22:40,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",96.88,9,0.00,14.00,65.28,Cash,8.70
97497,INV-0089960,2026-07-14,22:43,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",133.89,10,0.00,14.00,90.44,"Credit Card",10.00
97498,INV-0089961,2026-07-15,22:45,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",170.90,1,15.00,14.00,115.60,"Debit Card",6.20
97499,INV-0089942,2026-06-26,22:02,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1447.71,2,10.00,14.00,983.96,"Mobile Wallet",7.00
97500,INV-0089943,2026-06-27,22:04,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1484.72,3,5.00,14.00,1009.12,Cash,8.30
97501,INV-0089944,2026-06-28,22:06,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1521.73,4,0.00,14.00,1034.28,"Credit Card",9.60
97502,INV-0089945,2026-06-29,22:08,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1558.74,5,0.00,14.00,1059.44,"Debit Card",5.80
97503,INV-0089946,2026-06-30,22:11,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1595.75,6,15.00,14.00,1084.60,"Mobile Wallet",7.10
97504,INV-0089947,2026-07-01,22:13,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1632.76,7,10.00,14.00,1109.76,Cash,8.40
97505,INV-0089948,2026-07-02,22:15,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1669.77,8,5.00,14.00,1134.92,"Credit Card",9.70
97506,INV-0089949,2026-07-03,22:18,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1706.78,9,0.00,14.00,1160.08,"Debit Card",5.90
97507,INV-0089950,2026-07-04,22:20,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1743.79,10,0.00,14.00,1185.24,"Mobile Wallet",7.20
97508,INV-0089951,2026-07-05,22:22,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1780.80,1,15.00,14.00,1210.40,Cash,8.50
97509,INV-0089932,2026-06-16,21:39,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1077.61,2,10.00,14.00,732.36,"Credit Card",9.30
97510,INV-0089933,2026-06-17,21:41,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1114.62,3,5.00,14.00,757.52,"Debit Card",5.50
97511,INV-0089934,2026-06-18,21:43,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1151.63,4,0.00,14.00,782.68,"Mobile Wallet",6.80
97512,INV-0089935,2026-06-19,21:46,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1188.64,5,0.00,14.00,807.84,Cash,8.10
97513,INV-0089936,2026-06-20,21:48,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1225.65,6,15.00,14.00,833.00,"Credit Card",9.40
97514,INV-0089937,2026-06-21,21:50,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1262.66,7,10.00,14.00,858.16,"Debit Card",5.60
97515,INV-0089938,2026-06-22,21:52,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1299.67,8,5.00,14.00,883.32,"Mobile Wallet",6.90
97516,INV-0089939,2026-06-23,21:55,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1336.68,9,0.00,14.00,908.48,Cash,8.20
97517,INV-0089940,2026-06-24,21:57,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1373.69,10,0.00,14.00,933.64,"Credit Card",9.50
97518,INV-0089941,2026-06-25,21:59,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1410.70,1,15.00,14.00,958.80,"Debit Card",5.70
97519,INV-0089922,2026-06-06,21:16,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,707.51,2,10.00,14.00,480.76,"Mobile Wallet",6.50
97520,INV-0089923,2026-06-07,21:18,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",744.52,3,5.00,14.00,505.92,Cash,7.80
97521,INV-0089924,2026-06-08,21:21,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",781.53,4,0.00,14.00,531.08,"Credit Card",9.10
97522,INV-0089925,2026-06-09,21:23,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",818.54,5,0.00,14.00,556.24,"Debit Card",5.30
97523,INV-0089926,2026-06-10,21:25,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,855.55,6,15.00,14.00,581.40,"Mobile Wallet",6.60
97524,INV-0089927,2026-06-11,21:27,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",892.56,7,10.00,14.00,606.56,Cash,7.90
97525,INV-0089928,2026-06-12,21:30,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",929.57,8,5.00,14.00,631.72,"Credit Card",9.20
97526,INV-0089929,2026-06-13,21:32,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",966.58,9,0.00,14.00,656.88,"Debit Card",5.40
97527,INV-0089930,2026-06-14,21:34,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1003.59,10,0.00,14.00,682.04,"Mobile Wallet",6.70
97528,INV-0089931,2026-06-15,21:37,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1040.60,1,15.00,14.00,707.20,Cash,8.00
97529,INV-0089912,2026-05-27,20:53,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,337.41,2,10.00,14.00,229.16,"Credit Card",8.80
97530,INV-0089913,2026-05-28,20:55,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",374.42,3,5.00,14.00,254.32,"Debit Card",5.00
97531,INV-0089914,2026-05-29,20:58,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,411.43,4,0.00,14.00,279.48,"Mobile Wallet",6.30
97532,INV-0089915,2026-05-30,21:00,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",448.44,5,0.00,14.00,304.64,Cash,7.60
97533,INV-0089916,2026-05-31,21:02,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,485.45,6,15.00,14.00,329.80,"Credit Card",8.90
97534,INV-0089917,2026-06-01,21:05,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,522.46,7,10.00,14.00,354.96,"Debit Card",5.10
97535,INV-0089918,2026-06-02,21:07,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",559.47,8,5.00,14.00,380.12,"Mobile Wallet",6.40
97536,INV-0089919,2026-06-03,21:09,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",596.48,9,0.00,14.00,405.28,Cash,7.70
97537,INV-0089920,2026-06-04,21:11,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,633.49,10,0.00,14.00,430.44,"Credit Card",9.00
97538,INV-0089921,2026-06-05,21:14,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,670.50,1,15.00,14.00,455.60,"Debit Card",5.20
97539,INV-0089902,2026-05-17,20:30,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1947.31,2,10.00,14.00,1323.96,"Mobile Wallet",6.00
97540,INV-0089903,2026-05-18,20:33,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1984.32,3,5.00,14.00,1349.12,Cash,7.30
97541,INV-0089904,2026-05-19,20:35,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,41.33,4,0.00,14.00,27.88,"Credit Card",8.60
97542,INV-0089905,2026-05-20,20:37,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",78.34,5,0.00,14.00,53.04,"Debit Card",9.90
97543,INV-0089906,2026-05-21,20:39,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",115.35,6,15.00,14.00,78.20,"Mobile Wallet",6.10
97544,INV-0089907,2026-05-22,20:42,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",152.36,7,10.00,14.00,103.36,Cash,7.40
97545,INV-0089908,2026-05-23,20:44,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,189.37,8,5.00,14.00,128.52,"Credit Card",8.70
97546,INV-0089909,2026-05-24,20:46,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",226.38,9,0.00,14.00,153.68,"Debit Card",10.00
97547,INV-0089910,2026-05-25,20:49,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",263.39,10,0.00,14.00,178.84,"Mobile Wallet",6.20
97548,INV-0089911,2026-05-26,20:51,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",300.40,1,15.00,14.00,204.00,Cash,7.50
97549,INV-0089892,2026-05-07,20:07,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1577.21,2,10.00,14.00,1072.36,"Credit Card",8.30
97550,INV-0089893,2026-05-08,20:10,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1614.22,3,5.00,14.00,1097.52,"Debit Card",9.60
97551,INV-0089894,2026-05-09,20:12,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1651.23,4,0.00,14.00,1122.68,"Mobile Wallet",5.80
97552,INV-0089895,2026-05-10,20:14,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1688.24,5,0.00,14.00,1147.84,Cash,7.10
97553,INV-0089896,2026-05-11,20:17,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1725.25,6,15.00,14.00,1173.00,"Credit Card",8.40
97554,INV-0089897,2026-05-12,20:19,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1762.26,7,10.00,14.00,1198.16,"Debit Card",9.70
97555,INV-0089898,2026-05-13,20:21,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1799.27,8,5.00,14.00,1223.32,"Mobile Wallet",5.90
97556,INV-0089899,2026-05-14,20:23,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1836.28,9,0.00,14.00,1248.48,Cash,7.20
97557,INV-0089900,2026-05-15,20:26,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1873.29,10,0.00,14.00,1273.64,"Credit Card",8.50
97558,INV-0089901,2026-05-16,20:28,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1910.30,1,15.00,14.00,1298.80,"Debit Card",9.80
97559,INV-0089882,2026-04-27,19:45,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1207.11,2,10.00,14.00,820.76,"Mobile Wallet",5.50
97560,INV-0089883,2026-04-28,19:47,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1244.12,3,5.00,14.00,845.92,Cash,6.80
97561,INV-0089884,2026-04-29,19:49,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1281.13,4,0.00,14.00,871.08,"Credit Card",8.10
97562,INV-0089885,2026-04-30,19:51,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1318.14,5,0.00,14.00,896.24,"Debit Card",9.40
97563,INV-0089886,2026-05-01,19:54,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1355.15,6,15.00,14.00,921.40,"Mobile Wallet",5.60
97564,INV-0089887,2026-05-02,19:56,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1392.16,7,10.00,14.00,946.56,Cash,6.90
97565,INV-0089888,2026-05-03,19:58,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1429.17,8,5.00,14.00,971.72,"Credit Card",8.20
97566,INV-0089889,2026-05-04,20:01,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1466.18,9,0.00,14.00,996.88,"Debit Card",9.50
97567,INV-0089890,2026-05-05,20:03,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1503.19,10,0.00,14.00,1022.04,"Mobile Wallet",5.70
97568,INV-0089891,2026-05-06,20:05,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1540.20,1,15.00,14.00,1047.20,Cash,7.00
97569,INV-0089872,2026-04-17,19:22,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,837.01,2,10.00,14.00,569.16,"Credit Card",7.80
97570,INV-0089873,2026-04-18,19:24,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",874.02,3,5.00,14.00,594.32,"Debit Card",9.10
97571,INV-0089874,2026-04-19,19:26,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",911.03,4,0.00,14.00,619.48,"Mobile Wallet",5.30
97572,INV-0089875,2026-04-20,19:29,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",948.04,5,0.00,14.00,644.64,Cash,6.60
97573,INV-0089876,2026-04-21,19:31,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,985.05,6,15.00,14.00,669.80,"Credit Card",7.90
97574,INV-0089877,2026-04-22,19:33,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1022.06,7,10.00,14.00,694.96,"Debit Card",9.20
97575,INV-0089878,2026-04-23,19:35,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1059.07,8,5.00,14.00,720.12,"Mobile Wallet",5.40
97576,INV-0089879,2026-04-24,19:38,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1096.08,9,0.00,14.00,745.28,Cash,6.70
97577,INV-0089880,2026-04-25,19:40,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1133.09,10,0.00,14.00,770.44,"Credit Card",8.00
97578,INV-0089881,2026-04-26,19:42,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1170.10,1,15.00,14.00,795.60,"Debit Card",9.30
97579,INV-0090062,2026-10-24,02:36,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1927.91,2,10.00,14.00,1310.36,"Mobile Wallet",10.00
97580,INV-0090063,2026-10-25,02:38,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1964.92,3,5.00,14.00,1335.52,Cash,6.20
97581,INV-0090064,2026-10-26,02:40,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,21.93,4,0.00,14.00,14.28,"Credit Card",7.50
97582,INV-0090065,2026-10-27,02:42,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,58.94,5,0.00,14.00,39.44,"Debit Card",8.80
97583,INV-0090066,2026-10-28,02:45,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,95.95,6,15.00,14.00,64.60,"Mobile Wallet",5.00
97584,INV-0090067,2026-10-29,02:47,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",132.96,7,10.00,14.00,89.76,Cash,6.30
97585,INV-0090068,2026-10-30,02:49,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",169.97,8,5.00,14.00,114.92,"Credit Card",7.60
97586,INV-0090069,2026-10-31,02:52,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",206.98,9,0.00,14.00,140.08,"Debit Card",8.90
97587,INV-0090070,2026-11-01,02:54,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,243.99,10,0.00,14.00,165.24,"Mobile Wallet",5.10
97588,INV-0090071,2026-11-02,02:56,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",280.00,1,15.00,14.00,190.40,Cash,6.40
97589,INV-0090052,2026-10-14,02:13,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1557.81,2,10.00,14.00,1058.76,"Credit Card",7.20
97590,INV-0090053,2026-10-15,02:15,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1594.82,3,5.00,14.00,1083.92,"Debit Card",8.50
97591,INV-0090054,2026-10-16,02:17,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1631.83,4,0.00,14.00,1109.08,"Mobile Wallet",9.80
97592,INV-0090055,2026-10-17,02:20,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1668.84,5,0.00,14.00,1134.24,Cash,6.00
97593,INV-0090056,2026-10-18,02:22,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1705.85,6,15.00,14.00,1159.40,"Credit Card",7.30
97594,INV-0090057,2026-10-19,02:24,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1742.86,7,10.00,14.00,1184.56,"Debit Card",8.60
97595,INV-0090058,2026-10-20,02:26,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1779.87,8,5.00,14.00,1209.72,"Mobile Wallet",9.90
97596,INV-0090059,2026-10-21,02:29,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1816.88,9,0.00,14.00,1234.88,Cash,6.10
97597,INV-0090060,2026-10-22,02:31,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1853.89,10,0.00,14.00,1260.04,"Credit Card",7.40
97598,INV-0090061,2026-10-23,02:33,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1890.90,1,15.00,14.00,1285.20,"Debit Card",8.70
97599,INV-0090042,2026-10-04,01:50,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1187.71,2,10.00,14.00,807.16,"Mobile Wallet",9.50
97600,INV-0090043,2026-10-05,01:52,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1224.72,3,5.00,14.00,832.32,Cash,5.70
97601,INV-0090044,2026-10-06,01:55,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1261.73,4,0.00,14.00,857.48,"Credit Card",7.00
97602,INV-0090045,2026-10-07,01:57,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1298.74,5,0.00,14.00,882.64,"Debit Card",8.30
97603,INV-0090046,2026-10-08,01:59,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1335.75,6,15.00,14.00,907.80,"Mobile Wallet",9.60
97604,INV-0090047,2026-10-09,02:01,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1372.76,7,10.00,14.00,932.96,Cash,5.80
97605,INV-0090048,2026-10-10,02:04,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1409.77,8,5.00,14.00,958.12,"Credit Card",7.10
97606,INV-0090049,2026-10-11,02:06,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1446.78,9,0.00,14.00,983.28,"Debit Card",8.40
97607,INV-0090050,2026-10-12,02:08,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1483.79,10,0.00,14.00,1008.44,"Mobile Wallet",9.70
97608,INV-0090051,2026-10-13,02:11,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1520.80,1,15.00,14.00,1033.60,Cash,5.90
97609,INV-0090032,2026-09-24,01:27,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",817.61,2,10.00,14.00,555.56,"Credit Card",6.70
97610,INV-0090033,2026-09-25,01:29,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",854.62,3,5.00,14.00,580.72,"Debit Card",8.00
97611,INV-0090034,2026-09-26,01:32,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,891.63,4,0.00,14.00,605.88,"Mobile Wallet",9.30
97612,INV-0090035,2026-09-27,01:34,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",928.64,5,0.00,14.00,631.04,Cash,5.50
97613,INV-0090036,2026-09-28,01:36,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",965.65,6,15.00,14.00,656.20,"Credit Card",6.80
97614,INV-0090037,2026-09-29,01:39,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1002.66,7,10.00,14.00,681.36,"Debit Card",8.10
97615,INV-0090038,2026-09-30,01:41,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1039.67,8,5.00,14.00,706.52,"Mobile Wallet",9.40
97616,INV-0090039,2026-10-01,01:43,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1076.68,9,0.00,14.00,731.68,Cash,5.60
97617,INV-0090040,2026-10-02,01:45,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1113.69,10,0.00,14.00,756.84,"Credit Card",6.90
97618,INV-0090041,2026-10-03,01:48,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1150.70,1,15.00,14.00,782.00,"Debit Card",8.20
97619,INV-0090022,2026-09-14,01:04,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,447.51,2,10.00,14.00,303.96,"Mobile Wallet",9.00
97620,INV-0090023,2026-09-15,01:07,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",484.52,3,5.00,14.00,329.12,Cash,5.20
97621,INV-0090024,2026-09-16,01:09,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,521.53,4,0.00,14.00,354.28,"Credit Card",6.50
97622,INV-0090025,2026-09-17,01:11,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,558.54,5,0.00,14.00,379.44,"Debit Card",7.80
97623,INV-0090026,2026-09-18,01:13,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",595.55,6,15.00,14.00,404.60,"Mobile Wallet",9.10
97624,INV-0090027,2026-09-19,01:16,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",632.56,7,10.00,14.00,429.76,Cash,5.30
97625,INV-0090028,2026-09-20,01:18,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,669.57,8,5.00,14.00,454.92,"Credit Card",6.60
